order_id,order_date,product_name,product_category,quantity,unit_price,total_revenue,customer_id,region,cost_price
655,27/08/2021,suspendisse,home decor,37,722.21,26721.77,5794,Powai,518.97
656,11/11/2020,parturient montes,beauty products,79,198.47,15679.13,3232,Juhu,572.67
657,20/02/2022,lacinia nisi,beauty products,14,176.88,2476.32,8103,Ghatkopar,376.03
658,20/12/2021,venenatis,toys,1,771.34,771.34,4089,Powai,119
659,13/03/2020,ligula,pet supplies,71,582.77,41376.67,7383,Goregaon,256
660,10/11/2021,magna,kitchen appliances,69,115.48,7968.12,8767,Sion,591.76
661,8/1/2021,pulvinar nulla,pet supplies,48,997.64,47886.72,2064,Kandivali,172.63
662,26/04/2021,ac,beauty products,28,532.8,14918.4,1639,Goregaon,187.34
663,14/12/2021,tristique fusce,pet supplies,27,519.89,14037.03,4261,Chembur,396.77
664,26/05/2022,nam,electronics,46,962.43,44271.78,7168,Juhu,492.81
665,18/10/2021,id,office supplies,81,966.39,78277.59,5919,Juhu,526.39
666,27/03/2022,pretium,beauty products,14,213.65,2991.1,2843,Bhandup,236.62
667,2/8/2020,nibh,pet supplies,75,864.9,64867.5,5601,Borivali,679.51
668,24/04/2021,posuere felis,office supplies,91,838.85,76335.35,6808,Mulund,301.07
669,30/11/2020,ultrices posuere,electronics,9,258.16,2323.44,6675,Powai,653.92
670,4/1/2021,curabitur,pet supplies,50,917.77,45888.5,6989,Sion,50.19
671,8/3/2021,pellentesque ultrices,clothing,71,38.48,2732.08,7630,Colaba,201.22
672,13/07/2020,ut,outdoor gear,62,640.81,39730.22,7623,Powai,156.44
673,6/4/2020,sit,beauty products,19,549.56,10441.64,9976,Lower Parel,170.54
674,10/8/2022,eleifend pede,electronics,1,346.62,346.62,4291,Worli,485.48
675,17/10/2021,ut,home decor,63,827.05,52104.15,2583,Vile Parle,258.72
676,25/07/2022,erat nulla,home decor,41,262.46,10760.86,3980,Kurla,494.48
677,25/02/2022,at nunc,clothing,50,539.14,26957,4325,Colaba,542.15
678,30/04/2020,nisi,electronics,1,102.31,102.31,4656,Andheri,17.22
679,7/6/2021,vestibulum,electronics,84,888.93,74670.12,6142,Powai,347.94
680,9/9/2022,nunc purus,electronics,44,902.69,39718.36,8602,Malad,212.15
681,22/11/2021,sem,sports equipment,44,776.19,34152.36,8276,Kurla,347.26
682,20/09/2021,etiam justo,outdoor gear,86,272.71,23453.06,8371,Andheri,508.96
683,4/6/2021,habitasse,office supplies,34,734.58,24975.72,7584,Goregaon,584.01
684,2/9/2020,scelerisque mauris,electronics,39,564.63,22020.57,9402,Lower Parel,653.2
685,1/1/2020,viverra,outdoor gear,66,948.24,62583.84,9007,Mulund,311.67
686,28/02/2022,massa,beauty products,58,11.5,667,4011,Kurla,10.64
687,18/06/2021,rhoncus,pet supplies,48,555.38,26658.24,1414,Kandivali,57.87
688,3/12/2021,in,clothing,55,271.24,14918.2,9499,Juhu,455.85
689,29/11/2022,non mi,electronics,77,467.51,35998.27,1917,Colaba,295.18
690,25/04/2020,vitae nisl,pet supplies,49,454.28,22259.72,6518,Juhu,626.74
691,30/01/2022,velit vivamus,beauty products,5,117.4,587,4312,Kurla,267.9
692,22/06/2020,odio curabitur,office supplies,45,814.58,36656.1,9934,Dadar,438.29
693,21/01/2021,tincidunt,outdoor gear,71,868.53,61665.63,9243,Kandivali,536.66
694,15/05/2022,in porttitor,toys,43,989.36,42542.48,9979,Lower Parel,626.97
695,5/6/2022,amet sapien,home decor,8,97.35,778.8,1963,Sion,151.96
696,4/12/2021,eleifend,beauty products,8,616.06,4928.48,8851,Ghatkopar,47.65
697,3/4/2021,vulputate elementum,sports equipment,40,192.56,7702.4,7028,Lower Parel,668.15
698,4/1/2021,in libero,beauty products,72,462.06,33268.32,9825,Bhandup,306.22
699,14/03/2022,erat,outdoor gear,5,315.35,1576.75,9921,Andheri,158.84
700,9/1/2022,ultrices,electronics,36,451.71,16261.56,9758,Powai,146.11
701,2/3/2021,vitae,kitchen appliances,70,226.53,15857.1,1353,Bhandup,520.8
702,29/04/2022,accumsan odio,toys,18,246.6,4438.8,8477,Lower Parel,68.32
703,2/11/2022,rhoncus,beauty products,9,634.03,5706.27,9704,Bhandup,446.52
704,9/1/2020,tempus,toys,20,527.17,10543.4,9321,Bandra,141.11
705,21/02/2022,etiam vel,outdoor gear,3,804.38,2413.14,8427,Navi Mumbai,114.11
706,17/03/2020,consequat ut,beauty products,6,689.84,4139.04,4171,Goregaon,127.41
707,10/1/2020,mollis molestie,toys,87,811.45,70596.15,8726,Juhu,214.85
708,7/2/2020,maecenas,outdoor gear,21,133.39,2801.19,4900,Vile Parle,91.2
709,15/06/2020,tincidunt in,office supplies,57,853.35,48640.95,6195,Lower Parel,9.21
710,16/05/2022,morbi non,beauty products,81,192.05,15556.05,6846,Kurla,149.37
711,23/09/2020,metus,toys,15,807.5,12112.5,9441,Kandivali,379.28
712,3/3/2021,lorem id,office supplies,56,521.21,29187.76,3286,Malad,109.71
713,17/01/2021,sodales,pet supplies,20,141.12,2822.4,4804,Mulund,634.97
714,9/9/2020,ultrices posuere,pet supplies,15,713.2,10698,5729,Lower Parel,61.55
715,22/03/2022,nunc,sports equipment,85,988.83,84050.55,2418,Powai,236.84
716,21/06/2021,primis,electronics,75,461.11,34583.25,3102,Vile Parle,480.12
717,19/02/2021,aliquam erat,office supplies,20,456.17,9123.4,5866,Worli,112.68
718,11/5/2022,nullam,outdoor gear,42,879.01,36918.42,1016,Kurla,234.27
719,27/08/2021,cubilia curae,clothing,5,408.73,2043.65,1669,Ghatkopar,255.16
720,6/3/2022,pulvinar,kitchen appliances,82,346.65,28425.3,2580,Chembur,693.38
721,19/03/2021,eu,kitchen appliances,62,90.3,5598.6,6229,Ghatkopar,547.07
722,12/10/2020,ultrices,sports equipment,44,274.79,12090.76,7330,Chembur,528.07
723,9/3/2022,dui vel,home decor,22,299.94,6598.68,6351,Bandra,367.43
724,21/09/2021,nulla nunc,home decor,4,630.14,2520.56,2435,Dadar,297.28
725,11/1/2021,pede,electronics,72,400.55,28839.6,8777,Malad,276.62
726,13/09/2021,rutrum at,home decor,2,882.23,1764.46,1683,Kurla,362.9
727,18/09/2022,fusce,outdoor gear,92,348.91,32099.72,8610,Andheri,672.77
728,15/01/2021,vestibulum,toys,30,595.68,17870.4,5907,Kandivali,298.79
729,14/05/2022,aenean,sports equipment,70,843.81,59066.7,2608,Dadar,133.53
730,6/3/2021,eu felis,toys,81,710.65,57562.65,2718,Navi Mumbai,183.96
731,6/7/2021,sed,toys,14,967.87,13550.18,8767,Chembur,658.95
732,24/07/2022,mattis,toys,59,99.18,5851.62,4801,Bhandup,185.65
733,16/01/2022,quisque,pet supplies,18,76.1,1369.8,3769,Vile Parle,137.08
734,29/04/2022,bibendum,kitchen appliances,51,342.07,17445.57,6398,Kurla,82.65
735,13/11/2021,posuere,electronics,98,672.29,65884.42,4205,Chembur,157.59
736,24/04/2021,quis turpis,toys,63,597.75,37658.25,1733,Chembur,328.35
737,3/2/2020,gravida nisi,beauty products,25,453.81,11345.25,8782,Andheri,48.67
738,30/06/2022,est et,home decor,77,214.82,16541.14,8261,Worli,661.46
739,30/10/2022,lacus morbi,clothing,9,694.92,6254.28,4141,Chembur,441.67
740,22/04/2021,lorem,sports equipment,18,58.31,1049.58,1349,Malad,530.87
741,1/3/2021,vel dapibus,home decor,49,813.47,39860.03,6697,Powai,78.19
742,17/01/2022,et,home decor,10,646.34,6463.4,4111,Colaba,237.14
743,23/06/2020,est phasellus,clothing,12,314.66,3775.92,7239,Kandivali,526.7
744,14/03/2020,in,beauty products,87,649.99,56549.13,3907,Mulund,638.62
745,24/04/2021,pellentesque viverra,sports equipment,26,953.92,24801.92,9224,Worli,537.67
746,28/07/2021,pharetra,pet supplies,55,779.43,42868.65,7319,Colaba,97.12
747,6/9/2021,potenti,kitchen appliances,14,278.42,3897.88,9525,Worli,477.82
748,14/10/2021,dictumst aliquam,sports equipment,63,593.55,37393.65,6341,Colaba,352.87
749,20/04/2021,posuere,home decor,63,815.07,51349.41,5577,Powai,277.82
750,20/01/2021,at,outdoor gear,41,268.28,10999.48,6897,Kurla,586.79
751,7/6/2020,diam,beauty products,69,674.42,46534.98,5667,Andheri,156.95
752,22/07/2021,praesent,outdoor gear,99,451.06,44654.94,5056,Goregaon,663.35
753,13/04/2021,pede,toys,3,398.51,1195.53,5135,Chembur,168.96
754,11/2/2020,fusce posuere,kitchen appliances,68,910.93,61943.24,8223,Andheri,517.36
755,19/02/2021,placerat,clothing,17,696.82,11845.94,5856,Borivali,290.42
756,11/9/2021,semper sapien,kitchen appliances,74,296.98,21976.52,7930,Navi Mumbai,498.86
757,3/12/2021,venenatis,sports equipment,31,491.37,15232.47,4718,Malad,698.14
758,21/07/2022,elementum,office supplies,60,593.84,35630.4,6513,Kandivali,414.24
759,14/02/2021,molestie,sports equipment,84,578.92,48629.28,9717,Worli,145.63
760,9/1/2020,viverra diam,toys,81,603.45,48879.45,2130,Worli,305.3
761,9/1/2020,aliquam quis,beauty products,90,812.6,73134,5986,Mulund,617.58
762,5/1/2022,posuere nonummy,electronics,27,885.75,23915.25,1865,Andheri,180.42
763,9/1/2020,imperdiet,clothing,84,713.92,59969.28,6320,Powai,545.25
764,9/3/2020,neque aenean,electronics,91,318.37,28971.67,5668,Vile Parle,187.15
765,30/01/2020,velit,electronics,35,783.64,27427.4,5282,Kandivali,1.08
766,30/11/2021,pede ullamcorper,outdoor gear,36,437.3,15742.8,3578,Malad,144.78
767,18/07/2021,massa,home decor,95,907.39,86202.05,7444,Kandivali,585.94
768,8/7/2020,scelerisque,beauty products,15,339.19,5087.85,6506,Chembur,437.05
769,16/01/2022,sit,beauty products,5,131.47,657.35,1745,Mulund,307.27
770,11/8/2021,id sapien,clothing,95,636.09,60428.55,7479,Goregaon,167.05
771,16/12/2020,sit,beauty products,11,811.11,8922.21,4560,Dadar,230.86
772,3/1/2021,sit amet,pet supplies,52,211.82,11014.64,6124,Sion,105.35
773,4/6/2020,primis in,home decor,35,621.81,21763.35,7997,Goregaon,436.05
774,18/09/2020,orci,clothing,33,810.88,26759.04,1340,Goregaon,206.1
775,20/04/2021,proin,kitchen appliances,84,243.28,20435.52,4423,Vile Parle,379.04
776,3/1/2021,at dolor,sports equipment,56,130.75,7322,5284,Chembur,407.76
777,30/01/2022,eu,outdoor gear,38,596.2,22655.6,4868,Andheri,644.1
778,11/3/2022,tincidunt nulla,toys,18,901.75,16231.5,6922,Mulund,39.06
779,29/08/2022,odio porttitor,pet supplies,95,494.34,46962.3,3186,Juhu,555
780,11/1/2022,felis,outdoor gear,79,730.15,57681.85,2911,Goregaon,542.1
781,25/04/2021,tortor,clothing,65,930.69,60494.85,6644,Bhandup,389.9
782,14/09/2020,ligula in,clothing,48,921.05,44210.4,6130,Bhandup,636.33
783,18/11/2022,leo,pet supplies,84,3.07,257.88,9405,Dadar,182.33
784,11/3/2020,sed,kitchen appliances,82,1.78,145.96,1530,Ghatkopar,187.71
785,17/12/2021,consequat,home decor,92,903.83,83152.36,7182,Colaba,371.85
786,29/08/2022,amet,sports equipment,50,567.38,28369,2606,Chembur,282.1
787,11/6/2021,vulputate,toys,10,304.55,3045.5,6537,Vile Parle,479.1
788,19/10/2020,pede,clothing,83,638.7,53012.1,3490,Navi Mumbai,3.53
789,31/01/2021,in consequat,outdoor gear,55,401.38,22075.9,6211,Juhu,356.44
790,19/10/2020,volutpat quam,clothing,26,606.89,15779.14,2399,Juhu,234.44
791,11/9/2021,hac habitasse,toys,14,789.78,11056.92,1302,Malad,401.64
792,13/03/2021,eleifend luctus,kitchen appliances,96,94.3,9052.8,2151,Andheri,523.18
793,28/12/2020,sollicitudin vitae,home decor,66,783.37,51702.42,4138,Worli,480.62
794,14/03/2022,elementum,sports equipment,69,249.85,17239.65,9978,Powai,556.74
795,2/8/2022,laoreet,clothing,71,88.77,6302.67,1910,Sion,251.95
796,29/07/2022,convallis nunc,outdoor gear,67,280.88,18818.96,1703,Andheri,685.89
797,2/12/2022,donec,clothing,31,586.37,18177.47,1782,Dadar,482.1
798,30/01/2020,cras,sports equipment,4,616.44,2465.76,5856,Lower Parel,156.3
799,10/12/2021,felis sed,sports equipment,6,127.36,764.16,3154,Kandivali,59.03
800,26/03/2021,elementum,pet supplies,87,158.83,13818.21,4046,Powai,320.21
801,17/05/2021,sodales,sports equipment,52,755.4,39280.8,3082,Ghatkopar,94.99
802,27/03/2020,duis consequat,clothing,51,817.45,41689.95,5813,Ghatkopar,113.82
803,14/03/2021,nisi,kitchen appliances,82,624.56,51213.92,2652,Kurla,53.76
804,1/10/2020,integer a,pet supplies,60,602.73,36163.8,8201,Goregaon,72.41
805,22/11/2022,nam,toys,55,729.94,40146.7,8955,Powai,408.48
806,22/08/2021,metus,sports equipment,65,459.07,29839.55,2506,Lower Parel,647.94
807,29/12/2022,mauris vulputate,beauty products,85,754.03,64092.55,5121,Worli,369.54
808,7/5/2021,cursus urna,office supplies,60,225.2,13512,3067,Ghatkopar,280.03
809,22/12/2020,aenean sit,outdoor gear,37,569.75,21080.75,6041,Borivali,450.44
810,27/04/2022,pellentesque volutpat,clothing,4,495.37,1981.48,9459,Goregaon,398.15
811,1/5/2022,consectetuer adipiscing,pet supplies,94,124.61,11713.34,6911,Worli,360.08
812,31/03/2022,diam,sports equipment,98,753.37,73830.26,1894,Borivali,104.35
813,23/12/2021,odio porttitor,outdoor gear,21,406.69,8540.49,6118,Dadar,8.11
814,28/10/2022,quam,beauty products,39,375.29,14636.31,9934,Powai,194.95
815,13/11/2021,sapien varius,toys,18,78.19,1407.42,9170,Malad,550.59
816,23/09/2021,tincidunt,outdoor gear,64,120.31,7699.84,4185,Mulund,334.95
817,15/07/2022,sem,clothing,62,519.32,32197.84,2765,Juhu,516.81
818,8/4/2020,id consequat,home decor,81,992.21,80369.01,6174,Borivali,86.59
819,15/05/2021,convallis,sports equipment,38,623.86,23706.68,5465,Bandra,540.24
820,26/07/2022,vel enim,beauty products,6,650.77,3904.62,8085,Worli,26.75
821,10/6/2020,in,toys,59,835.38,49287.42,3812,Powai,667.05
822,30/09/2021,vel,toys,9,612.17,5509.53,4205,Mulund,462.63
823,8/11/2022,dolor quis,sports equipment,63,790.32,49790.16,6270,Andheri,495.46
824,3/5/2022,eget massa,pet supplies,43,115.24,4955.32,8218,Dadar,482.69
825,9/7/2020,non sodales,office supplies,35,515.69,18049.15,2396,Mulund,90.59
826,14/01/2022,nec,home decor,66,245.09,16175.94,5852,Lower Parel,277.19
827,20/02/2021,sit amet,clothing,99,962.13,95250.87,3384,Lower Parel,207.19
828,3/11/2022,praesent id,sports equipment,89,519.64,46247.96,3869,Worli,376.64
829,30/01/2020,proin at,kitchen appliances,76,535.7,40713.2,4766,Bhandup,137.15
830,23/09/2022,quis lectus,outdoor gear,21,776.34,16303.14,7203,Mulund,689.11
831,14/11/2020,tortor,home decor,2,430.28,860.56,3354,Vile Parle,444.73
832,16/11/2020,pede,outdoor gear,3,116.55,349.65,3572,Ghatkopar,529.27
833,3/1/2022,at,beauty products,53,45.63,2418.39,9309,Mulund,209.31
834,5/8/2021,vivamus in,beauty products,35,474.19,16596.65,8239,Worli,535.56
835,19/05/2020,sapien,beauty products,35,898.47,31446.45,9835,Bhandup,503.9
836,23/12/2022,vel,office supplies,67,44.81,3002.27,8842,Andheri,168.79
837,19/04/2021,ligula in,beauty products,12,506.97,6083.64,7025,Borivali,172.61
838,23/08/2022,at lorem,outdoor gear,24,538.74,12929.76,2303,Dadar,65.04
839,5/6/2020,pellentesque,kitchen appliances,61,395.06,24098.66,7820,Andheri,588.83
840,21/10/2022,quis justo,office supplies,4,174.04,696.16,4478,Powai,259.97
841,7/3/2022,elit,clothing,83,64.9,5386.7,1135,Mulund,340.13
842,2/10/2021,suspendisse accumsan,electronics,67,292.41,19591.47,4190,Kandivali,600.97
843,17/02/2021,tincidunt,kitchen appliances,88,610.83,53753.04,1467,Borivali,380.64
844,19/05/2022,semper,sports equipment,22,147.09,3235.98,4708,Andheri,353.88
845,17/07/2022,eu,clothing,67,84.29,5647.43,3283,Andheri,610.04
846,25/12/2022,diam nam,beauty products,87,173.02,15052.74,7681,Kurla,462.24
847,16/04/2020,vestibulum vestibulum,kitchen appliances,91,399.7,36372.7,9024,Sion,655.75
848,25/04/2022,auctor,toys,86,472.38,40624.68,6321,Ghatkopar,457.54
849,13/12/2021,quis odio,clothing,13,175.39,2280.07,3181,Ghatkopar,146.59
850,28/06/2022,sit,office supplies,82,368.71,30234.22,5140,Kandivali,398.85
851,15/07/2021,nullam,clothing,19,549.04,10431.76,3729,Mulund,419.49
852,29/12/2022,pede,toys,60,516.12,30967.2,6482,Borivali,357.58
853,9/8/2020,condimentum,outdoor gear,60,937.03,56221.8,9032,Sion,675.26
854,26/11/2021,in,electronics,63,322.69,20329.47,7342,Mulund,307.35
855,16/11/2021,lobortis est,home decor,75,994.55,74591.25,4087,Powai,674.85
856,18/05/2022,venenatis non,clothing,76,391.18,29729.68,2220,Bandra,253.16
857,26/01/2020,nisi at,electronics,91,521.07,47417.37,1470,Chembur,296.55
858,17/06/2022,nam,toys,63,484.28,30509.64,4752,Colaba,638.52
859,20/04/2022,id,toys,28,179.14,5015.92,1093,Lower Parel,326.29
860,5/11/2020,elit proin,kitchen appliances,28,780.18,21845.04,4965,Colaba,44.38
861,31/10/2021,tempus,kitchen appliances,56,587.16,32880.96,6052,Colaba,501.13
862,14/11/2022,consequat,toys,2,811.07,1622.14,1194,Colaba,534.03
863,30/09/2021,semper,kitchen appliances,40,885.02,35400.8,9621,Bandra,55.64
864,16/01/2020,nisi,electronics,90,604.84,54435.6,5993,Mulund,318.45
865,23/03/2021,nulla,toys,27,329.74,8902.98,2274,Worli,37.58
866,30/08/2020,sagittis sapien,office supplies,41,262.37,10757.17,5956,Bandra,314.77
867,27/05/2021,duis mattis,home decor,73,853.22,62285.06,1371,Sion,56.06
868,16/04/2022,turpis enim,clothing,16,979.09,15665.44,4978,Powai,115.47
869,24/04/2022,suspendisse potenti,kitchen appliances,27,593.13,16014.51,3788,Chembur,124.83
870,22/06/2022,volutpat erat,outdoor gear,52,14.07,731.64,4433,Colaba,483.74
871,16/06/2020,ultrices enim,beauty products,39,537.17,20949.63,9597,Navi Mumbai,427.43
872,9/9/2020,donec,electronics,38,619.7,23548.6,4902,Goregaon,69.74
873,5/4/2020,luctus,electronics,53,430.4,22811.2,3187,Lower Parel,407.37
874,27/04/2021,integer non,clothing,19,593.65,11279.35,4017,Malad,404.66
875,31/10/2022,odio,office supplies,36,244.67,8808.12,8804,Lower Parel,180.5
876,26/05/2022,donec quis,sports equipment,32,561.92,17981.44,4392,Vile Parle,9.94
877,2/2/2020,quis justo,toys,41,76.72,3145.52,7459,Juhu,377.32
878,16/03/2020,hac habitasse,electronics,88,422.47,37177.36,7889,Bhandup,290.2
879,3/2/2021,purus,home decor,28,109.48,3065.44,4467,Colaba,386.85
880,20/03/2022,posuere,outdoor gear,24,954.77,22914.48,5914,Andheri,545.56
881,19/08/2020,tristique,sports equipment,50,263.92,13196,2951,Kurla,212.65
882,23/04/2020,odio,sports equipment,20,530.12,10602.4,9167,Malad,295.47
883,29/12/2020,convallis nulla,toys,37,289.03,10694.11,9443,Kandivali,187.56
884,16/04/2021,urna pretium,electronics,89,539.47,48012.83,1216,Juhu,615.3
885,25/05/2022,ante,toys,68,454.17,30883.56,9200,Juhu,672.75
886,24/04/2021,vestibulum,toys,82,211.99,17383.18,1086,Andheri,669.59
887,7/10/2021,metus aenean,pet supplies,65,739.55,48070.75,7066,Colaba,152.05
888,6/10/2020,lorem,home decor,4,295.04,1180.16,7120,Ghatkopar,246.56
889,20/05/2020,posuere metus,beauty products,39,885.68,34541.52,9419,Goregaon,552.52
890,15/06/2022,facilisi,kitchen appliances,7,399.16,2794.12,7256,Malad,521.47
891,30/10/2021,eu,outdoor gear,94,216.44,20345.36,5116,Lower Parel,550.37
892,3/1/2022,nunc vestibulum,outdoor gear,99,740.58,73317.42,2500,Goregaon,237.36
893,4/6/2021,nam,office supplies,87,523.72,45563.64,6462,Vile Parle,280.83
894,11/12/2021,risus,electronics,76,947.36,71999.36,4920,Chembur,564.76
895,22/11/2021,nibh in,kitchen appliances,37,936.33,34644.21,3279,Colaba,105.5
896,13/01/2022,sem praesent,kitchen appliances,89,653.79,58187.31,3643,Chembur,331.92
897,1/6/2022,sem,outdoor gear,38,547.9,20820.2,2547,Borivali,463.6
898,8/3/2020,semper,kitchen appliances,65,370.44,24078.6,5182,Juhu,336.84
899,16/11/2020,quis,sports equipment,28,985.72,27600.16,3439,Kandivali,191.46
900,28/03/2020,semper,electronics,72,554.23,39904.56,1896,Bandra,687.95
901,14/05/2021,risus,home decor,64,331.71,21229.44,4510,Worli,124.95
902,30/01/2020,risus,clothing,49,427.23,20934.27,2415,Ghatkopar,331.65
903,21/04/2021,bibendum felis,home decor,83,774.56,64288.48,3963,Powai,40.97
904,9/1/2022,sit amet,clothing,91,859.3,78196.3,4847,Andheri,519.99
905,6/12/2021,ligula,pet supplies,63,898.32,56594.16,5956,Kandivali,296.35
906,16/08/2020,quis libero,pet supplies,20,371.31,7426.2,4274,Juhu,666.62
907,19/03/2020,nibh,sports equipment,80,826.87,66149.6,2238,Chembur,310.96
908,2/2/2021,suspendisse,pet supplies,49,379.43,18592.07,6054,Andheri,651.35
909,16/04/2020,justo,kitchen appliances,40,879.48,35179.2,8522,Lower Parel,97.09
910,11/6/2020,suspendisse,home decor,12,453.79,5445.48,5588,Powai,665.82
911,7/1/2022,eu,toys,9,186.45,1678.05,3734,Malad,552.25
912,11/5/2022,sit amet,toys,69,802.33,55360.77,8108,Mulund,682.04
913,12/10/2020,ac,electronics,66,161.7,10672.2,7818,Goregaon,543.89
914,14/01/2022,ornare consequat,electronics,6,62.55,375.3,6519,Chembur,510.76
915,20/03/2022,imperdiet,electronics,45,520.01,23400.45,6643,Navi Mumbai,254.26
916,7/9/2022,vestibulum sit,home decor,94,400.78,37673.32,9720,Bhandup,532.28
917,22/08/2020,nulla ac,pet supplies,33,968.33,31954.89,9135,Malad,363.49
918,1/1/2022,felis eu,pet supplies,64,731.77,46833.28,6143,Kandivali,352.42
919,28/06/2020,sed,kitchen appliances,99,225.25,22299.75,5133,Dadar,651.85
920,27/02/2021,erat,outdoor gear,53,378.7,20071.1,4728,Goregaon,223.67
921,7/8/2021,ac,electronics,50,555.6,27780,4935,Borivali,667.61
922,25/08/2020,pulvinar,outdoor gear,48,647.14,31062.72,6431,Mulund,586.4
923,7/12/2020,justo in,toys,49,686.84,33655.16,6278,Sion,189.69
924,23/11/2022,vestibulum sit,pet supplies,79,326.69,25808.51,8422,Sion,612.92
925,4/5/2020,vivamus,outdoor gear,97,943.67,91535.99,8670,Chembur,683.27
926,5/6/2021,consequat dui,electronics,57,88.8,5061.6,6033,Kurla,197.47
927,1/3/2021,ante,clothing,97,866.58,84058.26,3825,Vile Parle,9.4
928,30/10/2022,rutrum nulla,outdoor gear,49,268.53,13157.97,9261,Malad,202.07
929,14/03/2022,sollicitudin ut,pet supplies,94,558.06,52457.64,4557,Malad,114.23
930,14/08/2022,rhoncus sed,outdoor gear,91,379.29,34515.39,6129,Colaba,50.64
931,26/04/2020,ligula vehicula,office supplies,3,694.18,2082.54,9120,Goregaon,451.31
932,14/07/2022,rutrum neque,office supplies,22,916.27,20157.94,6015,Bandra,129.26
933,30/03/2022,potenti,sports equipment,12,122.43,1469.16,5838,Powai,90.56
934,24/06/2022,nisl,sports equipment,72,720.25,51858,7470,Powai,265.29
935,11/1/2022,maecenas rhoncus,toys,84,546.85,45935.4,8514,Kurla,589.38
936,12/10/2020,montes,clothing,59,895.7,52846.3,9230,Dadar,279.55
937,21/04/2020,quam fringilla,sports equipment,96,813.38,78084.48,5001,Vile Parle,79.94
938,9/11/2022,et ultrices,sports equipment,38,852.67,32401.46,6395,Andheri,500.55
939,2/3/2022,praesent,outdoor gear,9,469.71,4227.39,2976,Chembur,483.21
940,14/01/2021,quis,kitchen appliances,5,78.89,394.45,6173,Kurla,497.3
941,31/08/2020,nulla,clothing,31,248.65,7708.15,1623,Dadar,111.92
942,4/12/2022,semper est,office supplies,9,487.74,4389.66,6023,Kurla,127.64
943,24/02/2021,donec,home decor,100,547.73,54773,3016,Andheri,365.84
944,17/01/2020,potenti,kitchen appliances,66,187.2,12355.2,6150,Dadar,433.69
945,7/4/2022,diam,home decor,66,448.62,29608.92,6432,Colaba,246.02
946,4/1/2020,in,beauty products,14,156.88,2196.32,2525,Chembur,135.67
947,12/5/2020,nunc donec,office supplies,70,111.01,7770.7,9226,Lower Parel,649.74
948,9/10/2021,sed,home decor,3,548.24,1644.72,8214,Bhandup,279.79
949,27/02/2020,nec,toys,81,100.73,8159.13,3048,Ghatkopar,657.66
950,22/01/2021,in quis,pet supplies,4,916.23,3664.92,7981,Goregaon,352.95
951,23/08/2022,in,outdoor gear,18,475.58,8560.44,8845,Chembur,496.88
952,20/11/2022,faucibus,clothing,63,792.86,49950.18,4916,Powai,158.42
953,14/04/2020,tincidunt,pet supplies,54,385.36,20809.44,3374,Kurla,321.82
954,25/10/2020,vel dapibus,home decor,95,472.64,44900.8,9828,Chembur,465.58
955,16/08/2021,scelerisque,home decor,41,919.7,37707.7,6895,Mulund,140.86
956,31/05/2021,nec euismod,home decor,83,452.95,37594.85,9235,Colaba,363.66
957,3/5/2020,sollicitudin ut,pet supplies,65,947.16,61565.4,8419,Powai,298.25
958,11/3/2022,volutpat erat,sports equipment,15,292.44,4386.6,2031,Bhandup,330.1
959,14/03/2021,sapien,office supplies,65,187.24,12170.6,5872,Kurla,563.74
960,16/01/2021,aliquet ultrices,pet supplies,48,925.12,44405.76,2311,Dadar,300.07
961,12/12/2022,donec,kitchen appliances,9,892.05,8028.45,4750,Ghatkopar,168.22
962,16/10/2022,quisque porta,office supplies,44,96.22,4233.68,1776,Ghatkopar,257.26
963,1/3/2022,amet diam,beauty products,77,232.17,17877.09,3822,Goregaon,294.65
964,5/1/2022,rutrum at,outdoor gear,39,267.94,10449.66,8395,Worli,485.95
965,23/04/2020,faucibus,clothing,88,151.94,13370.72,9861,Juhu,458.47
966,17/01/2022,vel,kitchen appliances,77,547.68,42171.36,5863,Bandra,51.68
967,7/1/2022,nibh,office supplies,84,881.41,74038.44,9101,Dadar,568.25
968,4/4/2022,quisque,outdoor gear,1,52.86,52.86,8756,Lower Parel,515.28
969,7/5/2021,neque sapien,beauty products,80,240.91,19272.8,4945,Navi Mumbai,66.79
970,17/10/2022,suspendisse,clothing,64,444.09,28421.76,6459,Kurla,235.42
971,30/01/2020,egestas metus,toys,11,639.84,7038.24,2864,Dadar,347.93
972,29/05/2021,potenti,outdoor gear,21,97.88,2055.48,1498,Chembur,461.22
973,18/11/2021,nascetur ridiculus,beauty products,25,339.62,8490.5,5777,Worli,242.57
974,4/9/2021,etiam faucibus,electronics,88,48.2,4241.6,1603,Dadar,88
975,14/10/2022,enim,toys,45,74.89,3370.05,2335,Bandra,340.25
976,22/11/2021,nulla tellus,sports equipment,57,376.79,21477.03,1577,Navi Mumbai,503.2
977,2/8/2020,vestibulum sagittis,electronics,92,31.56,2903.52,3237,Colaba,484.22
978,10/12/2021,consequat morbi,outdoor gear,90,350.54,31548.6,3369,Dadar,177.64
979,14/09/2020,amet nunc,clothing,78,407.71,31801.38,9734,Bhandup,272.28
980,4/1/2021,ipsum,outdoor gear,61,393.86,24025.46,4572,Mulund,479.61
981,16/05/2021,condimentum curabitur,beauty products,23,456.35,10496.05,8458,Mulund,417.26
982,3/6/2022,vestibulum,kitchen appliances,72,89.33,6431.76,4450,Chembur,518.7
